0.0000	6524
0.0020	6956
0.0040	7062
0.0060	6619
0.0080	6472
0.0100	6392
0.0120	6379
0.0140	6940
0.0160	7072
0.0180	6832
0.0200	6978
0.0220	7085
0.0240	7272
0.0260	7177
0.0280	6982
0.0300	6767
0.0320	6719
0.0340	6677
0.0360	6544
0.0380	6962
0.0400	7038
0.0420	7042
0.0440	6420
0.0460	6628
0.0480	6695
0.0500	6889
0.0520	7130
0.0540	6950
0.0560	6720
0.0580	7239
0.0600	7035
0.0620	6781
0.0640	6551
0.0660	6953
0.0680	6602
0.0700	7143
0.0720	7243
0.0740	6925
0.0760	7125
0.0780	6502
0.0800	6679
0.0820	6559
0.0840	6774
0.0860	6750
0.0880	7086
0.0900	6998
0.0920	7141
0.0940	7027
0.0960	7044
0.0980	6976
0.1000	6663
0.1020	6410
0.1040	6567
0.1060	6605
0.1080	7231
0.1100	6964
0.1120	7124
0.1140	6759
0.1160	6635
0.1180	6424
0.1200	6399
0.1220	6523
0.1240	6797
0.1260	6949
0.1280	7007
0.1300	7171
0.1320	6990
0.1340	6731
0.1360	6766
0.1380	6681
0.1400	6558
0.1420	6507
0.1440	6643
0.1460	7048
0.1480	6571
0.1500	6536
0.1520	6623
0.1540	6416
0.1560	6492
0.1580	6351
0.1600	6825
0.1620	6969
0.1640	7044
0.1660	7100
0.1680	7178
0.1700	7071
0.1720	6644
0.1740	6713
0.1760	6599
0.1780	6616
0.1800	6581
0.1820	6725
0.1840	6596
0.1860	6388
0.1880	6378
0.1900	6809
0.1920	6484
0.1940	6484
0.1960	6883
0.1980	6982
0.2000	6945
0.2020	6717
0.2040	6674
0.2060	6643
0.2080	6399
0.2100	6896
0.2120	6789
0.2140	6550
0.2160	6516
0.2180	6490
0.2200	6657
0.2220	6526
0.2240	6441
0.2260	6399
0.2280	6700
0.2300	6581
0.2320	6383
0.2340	6920
0.2360	6801
0.2380	7213
0.2400	6622
0.2420	6435
0.2440	6410
0.2460	6483
0.2480	6710
0.2500	6793
0.2520	6816
0.2540	6686
0.2560	6433
0.2580	6364
0.2600	6612
0.2620	6300
0.2640	6446
0.2660	6459
0.2680	6571
0.2700	6457
0.2720	6540
0.2740	6460
0.2760	6518
0.2780	6769
0.2800	6555
0.2820	6532
0.2840	6699
0.2860	6670
0.2880	6886
0.2900	6362
0.2920	6554
