0.0000	308
0.0050	189
0.0100	142
0.0150	110
0.0200	94
0.0250	478
0.0300	513
0.0350	540
0.0400	522
0.0450	499
0.0500	301
0.0550	173
0.0600	115
0.0650	102
0.0700	105
0.0750	481
0.0800	504
0.0850	463
0.0900	496
0.0950	530
0.1000	298
0.1050	184
0.1100	122
0.1150	113
0.1200	111
0.1250	520
0.1300	544
0.1350	491
0.1400	513
0.1450	531
0.1500	287
0.1550	164
0.1600	115
0.1650	86
0.1700	85
0.1750	541
0.1800	500
0.1850	545
0.1900	499
0.1950	517
0.2000	288
0.2050	184
0.2100	116
0.2150	85
0.2200	86
0.2250	495
0.2300	511
0.2350	478
0.2400	510
0.2450	470
0.2500	273
0.2550	182
0.2600	118
0.2650	98
0.2700	101
0.2750	528
0.2800	488
0.2850	492
0.2900	548
0.2950	495
0.3000	276
0.3050	203
0.3100	114
0.3150	101
0.3200	97
0.3250	494
0.3300	533
0.3350	501
0.3400	493
0.3450	487
0.3500	290
0.3550	185
0.3600	114
0.3650	87
0.3700	107
0.3750	500
0.3800	471
0.3850	510
0.3900	523
0.3950	529
0.4000	281
0.4050	179
0.4100	118
0.4150	99
0.4200	80
0.4250	496
0.4300	506
0.4350	499
0.4400	526
0.4450	471
0.4500	279
0.4550	175
0.4600	123
0.4650	86
0.4700	83
0.4750	515
0.4800	468
0.4850	505
0.4900	539
0.4950	478
0.5000	261
0.5050	180
0.5100	108
0.5150	105
0.5200	110
0.5250	541
0.5300	508
0.5350	512
0.5400	492
0.5450	505
0.5500	276
0.5550	173
0.5600	105
0.5650	87
0.5700	76
0.5750	504
0.5800	518
0.5850	498
0.5900	476
0.5950	516
0.6000	289
0.6050	182
0.6100	122
0.6150	77
0.6200	86
0.6250	501
0.6300	523
0.6350	493
0.6400	488
0.6450	502
0.6500	278
0.6550	171
0.6600	117
0.6650	86
0.6700	89
0.6750	529
0.6800	496
0.6850	475
0.6900	492
0.6950	532
0.7000	288
0.7050	184
0.7100	123
0.7150	106
0.7200	84
0.7250	487
0.7300	517
0.7350	480
0.7400	530
0.7450	524
0.7500	277
0.7550	170
0.7600	110
0.7650	88
0.7700	96
0.7750	486
0.7800	519
0.7850	502
0.7900	541
0.7950	501
0.8000	298
