0.0000		347339
0.0100		347767
0.0200		347670
0.0300		347454
0.0400		347422
0.0500		347257
0.0600		347664
0.0700		347524
0.0800		347625
0.0900		347766
0.1000		347668
0.1100		347260
0.1200		347533
0.1300		347457
0.1400		347476
0.1500		347891
0.1600		347730
0.1700		347259
0.1800		347683
0.1900		347401
0.2000		347560
0.2100		347945
0.2200		347853
0.2300		347805
0.2400		347585
0.2500		347418
0.2600		347513
0.2700		347504
0.2800		347436
0.2900		347239
0.3000		347622
0.3100		347141
0.3200		347577
0.3300		347820
0.3400		347527
0.3500		347968
0.3600		348088
0.3700		347525
0.3800		347659
0.3900		347570
0.4000		347728
0.4100		347519
0.4200		347372
0.4300		347289
0.4400		347738
0.4500		347565
0.4600		347370
0.4700		347596
0.4800		347494
0.4900		347351
0.5000		347621
0.5100		347650
0.5200		347677
0.5300		347535
0.5400		347616
0.5500		347633
0.5600		347901
0.5700		347987
0.5800		347861
0.5900		347921
0.6000		347836
0.6100		347418
0.6200		348183
0.6300		347533
0.6400		347743
0.6500		347697
0.6600		347818
0.6700		347766
0.6800		347716
0.6900		347448
0.7000		347731
0.7100		347602
0.7200		348165
0.7300		347718
0.7400		347742
0.7500		347727
0.7600		347450
0.7700		347924
0.7800		347880
0.7900		347735
0.8000		347487
0.8100		348052
0.8200		347545
0.8300		347673
0.8400		347754
0.8500		347670
0.8600		347832
0.8700		347742
0.8800		347630
0.8900		348034
0.9000		347614
0.9100		347911
0.9200		347902
0.9300		347944
0.9400		347717
0.9500		347519
0.9600		347865
0.9700		347630
0.9800		348130
0.9900		347753
1.0000		347504
1.0100		347813
1.0200		347914
1.0300		347804
1.0400		347761
1.0500		347861
1.0600		347511
1.0700		347877
1.0800		347641
1.0900		347581
1.1000		347729
1.1100		347545
1.1200		347717
1.1300		347313
1.1400		347637
1.1500		347620
1.1600		347640
1.1700		347308
1.1800		347843
1.1900		347574
1.2000		347815
1.2100		347509
1.2200		347885
1.2300		347590
1.2400		347684
1.2500		347629
1.2600		347524
1.2700		347313
1.2800		347614
1.2900		347337
1.3000		347474
1.3100		347304
1.3200		347533
1.3300		347834
1.3400		347523
1.3500		347721
1.3600		347532
1.3700		347687
1.3800		347774
1.3900		347716
1.4000		347569
1.4100		347325
1.4200		347205
1.4300		347526
1.4400		347741
1.4500		347320
1.4600		347980
1.4700		347568
1.4800		347672
1.4900		347428
1.5000		347439
1.5100		347464
1.5200		347606
1.5300		347366
1.5400		347775
1.5500		347605
1.5600		347570
1.5700		347890
1.5800		347811
1.5900		347611
1.6000		347497
1.6100		347578
1.6200		347867
1.6300		347732
1.6400		347525
1.6500		347614
1.6600		348014
1.6700		347838
1.6800		347914
1.6900		347871
1.7000		347837
1.7100		347370
1.7200		347837
1.7300		347950
1.7400		347638
1.7500		347505
1.7600		347687
1.7700		347781
1.7800		347858
1.7900		347513
1.8000		347747
1.8100		347650
1.8200		347863
1.8300		347714
1.8400		347674
1.8500		347428
1.8600		347776
1.8700		347617
1.8800		347724
1.8900		347848
1.9000		347873
1.9100		347866
1.9200		347625
1.9300		347390
1.9400		347972
1.9500		347782
1.9600		347713
1.9700		347453
1.9800		347947
1.9900		347583
2.0000		347798
2.0100		347852
2.0200		347572
2.0300		347888
2.0400		347916
2.0500		347856
2.0600		347829
2.0700		347694
2.0800		347774
2.0900		347579
2.1000		347867
2.1100		347682
2.1200		347572
2.1300		347522
2.1400		347941
2.1500		347495
2.1600		347647
2.1700		347716
2.1800		347509
