0.0000		695226
0.0200		695100
0.0400		694692
0.0600		694674
0.0800		694356
0.1000		694904
0.1200		695183
0.1400		695237
0.1600		694663
0.1800		694417
0.2000		694995
0.2200		695482
0.2400		694667
0.2600		695082
0.2800		694538
0.3000		694739
0.3200		694829
0.3400		695043
0.3600		695066
0.3800		694656
0.4000		695300
0.4200		694920
0.4400		694922
0.4600		694995
0.4800		694926
0.5000		695128
0.5200		695074
0.5400		695069
0.5600		695142
0.5800		694819
0.6000		695282
0.6200		695020
0.6400		694959
0.6600		695368
0.6800		695279
0.7000		695249
0.7200		695563
0.7400		695363
0.7600		695121
0.7800		695820
0.8000		695044
0.8200		695065
0.8400		694632
0.8600		694962
0.8800		695259
0.9000		694820
0.9200		695383
0.9400		694790
0.9600		695090
0.9800		695320
1.0000		695165
1.0200		695189
1.0400		695006
1.0600		694939
1.0800		694289
1.1000		694631
1.1200		694703
1.1400		694561
1.1600		694824
1.1800		694596
1.2000		694375
1.2200		695044
1.2400		694201
1.2600		694684
1.2800		694766
1.3000		694829
1.3200		694810
1.3400		695114
1.3600		694828
1.3800		694250
1.4000		694798
1.4200		694577
1.4400		694848
1.4600		695044
1.4800		694979
1.5000		694600
1.5200		694751
1.5400		695127
1.5600		695102
1.5800		695374
1.6000		695396
1.6200		695313
1.6400		695548
1.6600		695355
1.6800		695639
1.7000		695368
1.7200		694668
1.7400		694975
1.7600		695157
1.7800		694999
1.8000		695028
1.8200		694762
1.8400		695105
1.8600		695551
1.8800		694884
1.9000		694693
1.9200		695730
1.9400		695226
1.9600		695233
1.9800		695096
2.0000		695387
2.0200		694960
2.0400		695197
2.0600		694336
2.0800		695563
2.1000		694615
2.1200		694487
2.1400		695343
2.1600		695141
2.1800		695013
2.2000		694391
2.2200		695213
2.2400		694610
2.2600		694401
2.2800		695109
2.3000		694758
2.3200		695042
2.3400		694520
2.3600		694611
2.3800		695115
2.4000		694861
2.4200		694686
2.4400		694545
2.4600		694980
2.4800		694862
2.5000		694440
2.5200		694779
2.5400		694601
2.5600		694645
2.5800		695020
2.6000		694887
2.6200		695289
2.6400		695316
2.6600		695678
2.6800		694975
2.7000		695100
2.7200		694653
2.7400		694935
2.7600		695303
2.7800		695218
2.8000		694926
2.8200		695041
2.8400		695088
2.8600		694914
2.8800		695443
2.9000		695221
2.9200		695291
2.9400		694920
2.9600		694930
2.9800		695003
3.0000		695061
3.0200		695152
3.0400		695599
3.0600		695145
3.0800		694556
3.1000		694748
3.1200		694750
3.1400		694809
3.1600		695159
3.1800		695054
3.2000		694487
3.2200		694687
3.2400		695126
3.2600		694774
3.2800		694510
3.3000		694427
3.3200		694359
3.3400		695030
3.3600		694463
3.3800		694907
3.4000		694836
3.4200		694870
3.4400		694508
3.4600		694548
3.4800		694335
3.5000		694490
3.5200		695157
3.5400		694648
3.5600		694727
3.5800		694745
3.6000		695260
3.6200		695038
3.6400		695077
3.6600		695360
3.6800		694750
3.7000		695388
3.7200		695367
3.7400		695183
3.7600		695029
3.7800		695114
3.8000		695119
3.8200		695201
3.8400		695017
3.8600		695014
3.8800		695190
3.9000		695211
3.9200		695061
3.9400		694909
3.9600		695348
3.9800		695456
4.0000		694634
4.0200		694807
4.0400		695510
4.0600		695086
4.0800		695301
4.1000		694997
4.1200		695208
4.1400		694910
4.1600		694812
4.1800		694965
4.2000		695036
4.2200		694637
4.2400		694893
4.2600		695021
4.2800		694738
4.3000		695127
4.3200		694610
4.3400		694754
4.3600		695022
4.3800		694746
4.4000		694704
4.4200		694030
4.4400		694967
4.4600		694731
4.4800		694531
4.5000		694895
4.5200		694734
4.5400		694518
4.5600		694839
4.5800		694789
4.6000		694803
4.6200		695258
4.6400		695437
4.6600		694916
4.6800		695071
4.7000		695397
4.7200		695101
4.7400		694902
4.7600		694764
4.7800		695465
4.8000		694983
4.8200		694977
4.8400		695177
4.8600		695072
4.8800		695268
4.9000		694880
4.9200		694967
4.9400		694867
4.9600		694845
4.9800		695449
5.0000		695062
5.0200		695138
5.0400		694845
5.0600		694960
5.0800		695130
5.1000		695141
5.1200		694275
5.1400		694612
5.1600		694919
5.1800		694528
5.2000		694892
5.2200		695096
5.2400		694867
5.2600		694823
5.2800		695094
5.3000		694724
5.3200		694711
5.3400		694788
5.3600		694561
5.3800		695083
5.4000		694198
5.4200		694500
5.4400		695059
5.4600		694567
5.4800		694819
5.5000		694839
5.5200		694718
5.5400		694738
5.5600		695016
