0.0000	5972
0.0040	6006
0.0080	6284
0.0120	6041
0.0160	5613
0.0200	5761
0.0240	5909
0.0280	5954
0.0320	5518
0.0360	6519
0.0400	6179
0.0440	6298
0.0480	5999
0.0520	6611
0.0560	5520
0.0600	6603
0.0640	5885
0.0680	6163
0.0720	6270
0.0760	6887
0.0800	6065
0.0840	5772
0.0880	5934
0.0920	5748
0.0960	6590
0.1000	5685
0.1040	6571
0.1080	5796
0.1120	6502
0.1160	6341
0.1200	6212
0.1240	6236
0.1280	6182
0.1320	6571
0.1360	6103
0.1400	6460
0.1440	6520
0.1480	6180
0.1520	6444
0.1560	6502
0.1600	5899
0.1640	5830
0.1680	6237
0.1720	6388
0.1760	6161
0.1800	6346
0.1840	6452
0.1880	6251
0.1920	5977
0.1960	6485
0.2000	6661
0.2040	5427
0.2080	5757
0.2120	5539
0.2160	5828
0.2200	6209
0.2240	6169
0.2280	6341
0.2320	6384
0.2360	6572
0.2400	6531
0.2440	5919
0.2480	5736
0.2520	6509
0.2560	6132
0.2600	5929
0.2640	6172
0.2680	6017
0.2720	6268
0.2760	6698
0.2800	6405
0.2840	6064
0.2880	5877
0.2920	6477
0.2960	5840
0.3000	5842
0.3040	5936
0.3080	6452
0.3120	5893
0.3160	6623
0.3200	6510
0.3240	6048
0.3280	5810
0.3320	6476
0.3360	6523
0.3400	6192
0.3440	5750
0.3480	5791
0.3520	6305
0.3560	6304
0.3600	6397
0.3640	6035
0.3680	5667
0.3720	6489
0.3760	6213
0.3800	6445
0.3840	6138
0.3880	5998
0.3920	6110
0.3960	6621
0.4000	6215
0.4040	6515
0.4080	5948
0.4120	6772
0.4160	6576
0.4200	6361
0.4240	6370
0.4280	5948
0.4320	6179
0.4360	5825
0.4400	6238
0.4440	6447
0.4480	6434
0.4520	6324
0.4560	6576
0.4600	5909
0.4640	6091
0.4680	6427
0.4720	6126
0.4760	5786
0.4800	6609
0.4840	6417
0.4880	6286
0.4920	5982
0.4960	5944
0.5000	6080
0.5040	6130
0.5080	5938
0.5120	5881
0.5160	6121
0.5200	6549
0.5240	6143
0.5280	5855
0.5320	5843
0.5360	6554
0.5400	5526
0.5440	5737
0.5480	5588
0.5520	5507
0.5560	5413
0.5600	6423
0.5640	5872
0.5680	6715
0.5720	6432
0.5760	6711
0.5800	5483
0.5840	6527
0.5880	6035
0.5920	6567
0.5960	6279
0.6000	6769
0.6040	6830
0.6080	5835
0.6120	6304
0.6160	6120
0.6200	6232
0.6240	5627
0.6280	6480
0.6320	5767
0.6360	6119
0.6400	6563
0.6440	6929
0.6480	6448
0.6520	5794
0.6560	6069
0.6600	6451
0.6640	5636
0.6680	6687
0.6720	6235
0.6760	7101
0.6800	6905
0.6840	6055
0.6880	5595
0.6920	5611
0.6960	5612
0.7000	5895
0.7040	5841
0.7080	5847
0.7120	6250
0.7160	5892
0.7200	6281
0.7240	6189
0.7280	5635
0.7320	5535
0.7360	5664
0.7400	6631
0.7440	5677
0.7480	6536
0.7520	5830
0.7560	6736
0.7600	5788
0.7640	6390
0.7680	5586
0.7720	5762
0.7760	5820
0.7800	6558
0.7840	5925
0.7880	6715
0.7920	6042
0.7960	5758
0.8000	5865
0.8040	5550
0.8080	6324
0.8120	6258
0.8160	6379
0.8200	6371
0.8240	6688
0.8280	6438
0.8320	6362
0.8360	5926
0.8400	6107
0.8440	5816
0.8480	6254
0.8520	6822
0.8560	6047
0.8600	6242
0.8640	5892
0.8680	6505
0.8720	6330
0.8760	6306
0.8800	5557
0.8840	6214
0.8880	5680
0.8920	5759
0.8960	5779
0.9000	6624
0.9040	6310
0.9080	6130
0.9120	5573
0.9160	5634
0.9200	6398
0.9240	5864
0.9280	6367
0.9320	6691
0.9360	6789
0.9400	6348
0.9440	6537
0.9480	6134
0.9520	6310
0.9560	6049
0.9600	6406
0.9640	6443
0.9680	5905
0.9720	6925
0.9760	6256
0.9800	6252
0.9840	5857
0.9880	5593
0.9920	5462
0.9960	5957
1.0000	6411
1.0040	6868
1.0080	5958
1.0120	6686
1.0160	6834
1.0200	5909
1.0240	5960
1.0280	6243
1.0320	6033
1.0360	5771
1.0400	6536
1.0440	6142
1.0480	6164
1.0520	6497
1.0560	6289
1.0600	6199
1.0640	5765
1.0680	6121
1.0720	5706
1.0760	6317
1.0800	6225
1.0840	6515
1.0880	5562
1.0920	6034
1.0960	5701
1.1000	6328
1.1040	5654
1.1080	6293
1.1120	6035
1.1160	6714
1.1200	6142
1.1240	6058
1.1280	5829
1.1320	5957
1.1360	5882
1.1400	6229
1.1440	6130
1.1480	6127
1.1520	6374
1.1560	6441
1.1600	6113
1.1640	5841
1.1680	6197
1.1720	5803
1.1760	6455
1.1800	5901
1.1840	6677
1.1880	6369
1.1920	6277
1.1960	6233
1.2000	6570
1.2040	6137
1.2080	6124
1.2120	6289
1.2160	6123
1.2200	5857
1.2240	5909
1.2280	6542
1.2320	6343
1.2360	6366
1.2400	6486
1.2440	6172
1.2480	5926
1.2520	5738
1.2560	6191
1.2600	5977
1.2640	6088
1.2680	6050
1.2720	6303
1.2760	6249
1.2800	6383
1.2840	5586
1.2880	6554
1.2920	6351
1.2960	6245
1.3000	6436
1.3040	6137
1.3080	5800
1.3120	6291
1.3160	5734
1.3200	6414
1.3240	6025
1.3280	6347
1.3320	5959
1.3360	6718
1.3400	6868
1.3440	5880
1.3480	5991
1.3520	5641
1.3560	6367
1.3600	5682
1.3640	6722
1.3680	5948
1.3720	6550
1.3760	6643
1.3800	6237
1.3840	6691
1.3880	5724
1.3920	6342
1.3960	5648
1.4000	5878
1.4040	5945
1.4080	6415
1.4120	6498
1.4160	6148
1.4200	5632
1.4240	5728
1.4280	5579
1.4320	6031
1.4360	5817
1.4400	6014
1.4440	6175
1.4480	6453
1.4520	6047
1.4560	6013
1.4600	6445
1.4640	6161
1.4680	6256
1.4720	6204
1.4760	6852
1.4800	6076
1.4840	6115
1.4880	6115
1.4920	5875
1.4960	5778
1.5000	6155
1.5040	5890
1.5080	5797
1.5120	6036
1.5160	6120
1.5200	6676
1.5240	6144
1.5280	5986
1.5320	5731
1.5360	6728
1.5400	6174
1.5440	6486
1.5480	6218
1.5520	6053
1.5560	6064
1.5600	5986
1.5640	6772
1.5680	6069
1.5720	6381
1.5760	5709
1.5800	6394
1.5840	6474
1.5880	6184
1.5920	5634
1.5960	5721
1.6000	5650
1.6040	6234
1.6080	5875
1.6120	5387
1.6160	5656
1.6200	6060
1.6240	6174
1.6280	5817
1.6320	5948
1.6360	5811
1.6400	6039
1.6440	5914
1.6480	5996
1.6520	5627
1.6560	6371
1.6600	5923
1.6640	5889
1.6680	6315
1.6720	6249
1.6760	6101
1.6800	6460
1.6840	6488
1.6880	5378
1.6920	6178
1.6960	6135
1.7000	6192
1.7040	6557
1.7080	6308
1.7120	5949
1.7160	6666
1.7200	6481
1.7240	5812
1.7280	5863
1.7320	6272
1.7360	6318
1.7400	6577
1.7440	6824
1.7480	6049
1.7520	6337
1.7560	6434
1.7600	5693
1.7640	5576
1.7680	5627
1.7720	6334
1.7760	6412
1.7800	6362
1.7840	5885
1.7880	6188
1.7920	5840
1.7960	5771
1.8000	5581
1.8040	5967
1.8080	5666
1.8120	6456
1.8160	6363
1.8200	6007
1.8240	5789
1.8280	6193
1.8320	5705
1.8360	5851
1.8400	5776
1.8440	5888
1.8480	6310
1.8520	6645
1.8560	6566
1.8600	5911
1.8640	6231
1.8680	6320
1.8720	6225
1.8760	5913
1.8800	6467
1.8840	6532
1.8880	5938
1.8920	5859
1.8960	6044
1.9000	5901
1.9040	5826
1.9080	6014
1.9120	6582
1.9160	6553
1.9200	6275
1.9240	5901
1.9280	6428
1.9320	5989
1.9360	6429
1.9400	6139
1.9440	5708
1.9480	6178
1.9520	6363
1.9560	6021
1.9600	5740
1.9640	5902
1.9680	6248
1.9720	5696
1.9760	6026
1.9800	6195
1.9840	6665
1.9880	6257
1.9920	6185
1.9960	5523
2.0000	5852
2.0040	5750
2.0080	6510
2.0120	6274
