0.0000	8571
0.0200	8586
0.0400	8328
0.0600	8646
0.0800	8525
0.1000	8589
0.1200	8883
0.1400	8657
0.1600	8747
0.1800	8634
0.2000	8469
0.2200	8356
0.2400	8780
0.2600	8457
0.2800	8554
0.3000	9026
0.3200	8751
0.3400	8790
0.3600	8597
0.3800	8381
0.4000	8356
0.4200	8713
0.4400	8468
0.4600	8402
0.4800	8964
0.5000	8773
0.5200	8998
0.5400	8601
0.5600	8340
0.5800	8333
0.6000	9032
0.6200	8551
0.6400	8592
0.6600	8975
0.6800	8952
0.7000	8925
0.7200	8707
0.7400	8449
0.7600	8243
0.7800	8967
0.8000	8718
0.8200	8550
0.8400	8924
0.8600	8831
0.8800	8987
0.9000	8665
0.9200	8560
0.9400	8398
0.9600	9069
0.9800	8648
1.0000	8363
1.0200	8914
1.0400	8727
1.0600	8694
1.0800	8487
1.1000	8437
1.1200	8423
1.1400	8940
1.1600	8681
1.1800	8379
1.2000	9100
1.2200	9004
1.2400	8756
1.2600	8455
1.2800	8624
1.3000	8336
1.3200	8824
1.3400	8595
1.3600	8428
1.3800	9049
1.4000	8947
1.4200	8808
1.4400	8428
1.4600	8733
1.4800	8460
1.5000	8808
1.5200	8737
1.5400	8422
1.5600	9171
1.5800	8941
1.6000	8741
1.6200	8379
1.6400	8716
1.6600	8422
1.6800	8856
1.7000	8905
1.7200	8514
1.7400	9013
1.7600	8883
1.7800	8854
1.8000	8636
1.8200	8830
1.8400	8525
1.8600	8884
1.8800	8924
1.9000	8622
1.9200	8981
1.9400	8824
1.9600	8686
1.9800	8384
2.0000	8608
2.0200	8330
2.0400	8604
2.0600	8853
2.0800	8616
2.1000	9023
2.1200	8783
2.1400	8554
2.1600	8427
2.1800	8713
2.2000	8344
2.2200	8586
2.2400	8641
2.2600	8326
2.2800	8829
2.3000	8815
2.3200	8548
2.3400	8377
2.3600	8796
2.3800	8352
2.4000	8637
2.4200	8987
2.4400	8709
2.4600	8948
2.4800	8683
2.5000	8387
2.5200	8503
2.5400	8825
2.5600	8404
2.5800	8627
2.6000	8905
2.6200	8810
2.6400	8978
2.6600	8509
2.6800	8535
2.7000	8445
2.7200	8994
2.7400	8470
2.7600	8511
2.7800	8853
2.8000	8678
2.8200	8986
2.8400	8587
2.8600	8552
2.8800	8365
2.9000	8844
2.9200	8665
2.9400	8794
2.9600	9066
2.9800	8674
3.0000	8862
3.0200	8588
3.0400	8501
3.0600	8387
3.0800	8811
3.1000	8586
3.1200	8491
3.1400	8693
3.1600	8584
3.1800	8712
3.2000	8548
3.2200	8337
3.2400	8332
3.2600	8908
3.2800	8698
3.3000	8438
3.3200	8916
3.3400	8714
3.3600	8865
3.3800	8431
3.4000	8494
3.4200	8373
3.4400	8860
3.4600	8624
3.4800	8508
3.5000	8812
3.5200	8796
3.5400	8802
3.5600	8531
3.5800	8527
3.6000	8463
3.6200	8792
3.6400	8843
3.6600	8372
3.6800	9025
3.7000	8873
3.7200	8827
3.7400	8447
3.7600	8649
3.7800	8423
3.8000	8966
3.8200	8764
3.8400	8388
3.8600	8957
3.8800	9037
3.9000	8752
3.9200	8384
3.9400	8543
3.9600	8499
3.9800	8891
4.0000	8654
4.0200	8420
4.0400	8796
4.0600	8848
4.0800	8552
4.1000	8335
4.1200	8692
4.1400	8249
4.1600	8726
4.1800	8728
4.2000	8478
4.2200	8728
4.2400	8712
4.2600	8680
4.2800	8200
4.3000	8684
4.3200	8307
4.3400	8562
4.3600	8684
4.3800	8511
4.4000	9011
4.4200	8699
4.4400	8537
4.4600	8362
4.4800	8820
4.5000	8345
4.5200	8684
4.5400	8670
4.5600	8583
4.5800	9062
4.6000	8794
4.6200	8482
4.6400	8330
4.6600	8658
4.6800	8379
4.7000	8707
4.7200	8985
4.7400	8707
4.7600	8985
4.7800	8757
4.8000	8459
4.8200	8424
4.8400	8985
4.8600	8329
4.8800	8739
4.9000	8892
4.9200	8740
4.9400	8883
4.9600	8724
4.9800	8539
5.0000	8395
5.0200	8744
5.0400	8402
5.0600	8515
5.0800	8941
5.1000	8717
5.1200	8902
5.1400	8680
5.1600	8361
5.1800	8311
5.2000	8804
5.2200	8461
5.2400	8501
5.2600	8925
5.2800	8781
5.3000	9017
5.3200	8675
5.3400	8517
5.3600	8317
5.3800	8778
5.4000	8573
5.4200	8518
5.4400	9032
5.4600	8586
5.4800	8793
5.5000	8652
5.5200	8598
5.5400	8329
5.5600	9067
5.5800	8515
5.6000	8569
5.6200	8984
5.6400	8893
5.6600	8930
5.6800	8527
5.7000	8403
5.7200	8426
5.7400	8970
5.7600	8674
5.7800	8434
5.8000	8849
5.8200	8739
5.8400	8946
5.8600	8618
5.8800	8652
5.9000	8311
5.9200	8935
5.9400	8598
5.9600	8434
5.9800	8876
6.0000	8922
6.0200	8557
6.0400	8519
6.0600	8372
6.0800	8296
6.1000	8786
6.1200	8366
6.1400	8365
6.1600	8841
6.1800	8914
6.2000	8550
6.2200	8442
6.2400	8640
6.2600	8293
6.2800	8767
6.3000	8773
6.3200	8420
6.3400	8994
6.3600	8941
6.3800	8597
6.4000	8326
6.4200	8565
6.4400	8298
6.4600	8827
6.4800	8760
6.5000	8475
6.5200	9017
6.5400	8913
6.5600	8659
6.5800	8452
6.6000	8533
6.6200	8570
6.6400	8763
6.6600	8828
6.6800	8630
6.7000	8909
6.7200	9000
6.7400	8625
6.7600	8385
6.7800	8694
6.8000	8367
6.8200	8816
6.8400	8874
6.8600	8621
6.8800	8994
6.9000	8839
6.9200	8636
6.9400	8369
6.9600	8819
6.9800	8556
7.0000	8703
7.0200	8793
7.0400	8538
7.0600	8858
7.0800	8701
7.1000	8663
7.1200	8227
7.1400	8808
7.1600	8335
7.1800	8612
7.2000	8893
7.2200	8645
7.2400	8858
7.2600	8719
7.2800	8490
7.3000	8402
7.3200	8667
7.3400	8653
7.3600	8571
7.3800	8907
7.4000	8729
7.4200	8864
7.4400	8623
7.4600	8543
7.4800	8298
7.5000	8851
7.5200	8697
7.5400	8670
7.5600	8969
7.5800	8755
7.6000	8927
7.6200	8813
7.6400	8340
7.6600	8443
7.6800	8837
7.7000	8548
7.7200	8564
7.7400	8882
7.7600	8709
7.7800	8872
7.8000	8732
7.8200	8386
7.8400	8425
7.8600	8802
7.8800	8703
7.9000	8525
7.9200	8991
7.9400	8720
7.9600	8917
7.9800	8600
8.0000	8478
8.0200	8313
8.0400	8825
8.0600	8637
8.0800	8567
8.1000	8829
8.1200	8800
8.1400	8891
8.1600	8393
8.1800	8259
8.2000	8257
8.2200	8870
8.2400	8637
8.2600	8399
8.2800	8845
8.3000	8740
8.3200	8856
8.3400	8385
8.3600	8514
8.3800	8361
8.4000	8816
8.4200	8771
8.4400	8472
8.4600	8891
8.4800	8900
8.5000	8861
8.5200	8604
8.5400	8611
8.5600	8484
8.5800	8745
8.6000	8618
8.6200	8642
8.6400	8967
8.6600	9023
8.6800	8753
8.7000	8448
8.7200	8694
8.7400	8352
8.7600	8882
8.7800	8901
8.8000	8524
8.8200	8921
8.8400	8776
8.8600	8696
8.8800	8432
8.9000	8717
8.9200	8410
8.9400	8810
8.9600	8732
8.9800	8536
9.0000	8937
9.0200	8950
9.0400	8635
9.0600	8366
9.0800	8746
9.1000	8411
9.1200	8604
9.1400	8735
9.1600	8362
9.1800	8832
9.2000	8815
9.2200	8679
9.2400	8437
9.2600	8595
9.2800	8362
9.3000	8688
9.3200	8787
9.3400	8599
9.3600	9012
9.3800	8649
9.4000	8513
9.4200	8370
9.4400	8686
9.4600	8472
9.4800	8634
9.5000	8996
9.5200	8686
9.5400	8919
9.5600	8699
9.5800	8592
9.6000	8338
9.6200	8903
9.6400	8486
9.6600	8720
9.6800	8956
9.7000	8647
9.7200	8883
9.7400	8726
9.7600	8570
9.7800	8403
9.8000	8840
9.8200	8562
9.8400	8613
9.8600	8935
9.8800	8811
9.9000	8911
9.9200	8730
9.9400	8527
9.9600	8315
9.9800	8961
10.0000	8434
10.0200	8490
10.0400	8955
10.0600	8793
10.0800	8968
10.1000	8642
10.1200	8328
10.1400	8435
10.1600	9041
10.1800	8514
10.2000	8466
10.2200	8880
10.2400	8664
10.2600	8834
10.2800	8677
10.3000	8300
10.3200	8267
10.3400	8767
10.3600	8593
10.3800	8401
10.4000	8933
10.4200	8711
10.4400	8830
10.4600	8550
10.4800	8481
10.5000	8528
10.5200	8806
10.5400	8712
10.5600	8421
10.5800	9107
10.6000	9054
10.6200	8964
10.6400	8485
10.6600	8668
10.6800	8362
10.7000	8802
10.7200	8803
10.7400	8608
10.7600	9158
10.7800	8901
10.8000	8787
10.8200	8477
10.8400	8534
10.8600	8645
10.8800	8961
10.9000	8766
10.9200	8431
10.9400	8921
10.9600	8844
10.9800	8862
11.0000	8447
11.0200	8392
11.0400	8356
11.0600	8818
11.0800	8713
11.1000	8274
11.1200	8873
11.1400	8844
11.1600	8611
11.1800	8349
11.2000	8575
11.2200	8300
11.2400	8788
11.2600	8724
11.2800	8523
11.3000	8881
11.3200	8707
11.3400	8753
11.3600	8421
11.3800	8735
11.4000	8423
11.4200	8862
11.4400	8805
11.4600	8527
11.4800	8924
11.5000	9017
11.5200	8709
11.5400	8389
11.5600	8842
11.5800	8462
11.6000	8796
11.6200	8872
11.6400	8720
11.6600	9120
11.6800	8888
11.7000	8638
11.7200	8393
11.7400	8656
11.7600	8450
11.7800	8768
11.8000	8929
11.8200	8743
11.8400	8878
11.8600	8867
11.8800	8457
11.9000	8435
11.9200	8761
11.9400	8388
11.9600	8710
11.9800	9042
12.0000	8729
12.0200	9032
12.0400	8566
12.0600	8369
12.0800	8397
12.1000	8758
12.1200	8311
12.1400	8571
12.1600	8930
12.1800	8598
12.2000	8909
12.2200	8689
12.2400	8376
12.2600	8301
12.2800	8649
12.3000	8340
12.3200	8596
12.3400	8943
12.3600	8742
12.3800	8962
12.4000	8696
12.4200	8421
12.4400	8370
12.4600	8825
12.4800	8476
12.5000	8468
12.5200	8914
12.5400	8984
12.5600	8932
12.5800	8703
12.6000	8506
12.6200	8426
12.6400	9025
12.6600	8709
12.6800	8556
12.7000	9075
12.7200	8894
12.7400	8892
12.7600	8690
12.7800	8611
12.8000	8306
12.8200	8932
12.8400	8719
12.8600	8462
12.8800	9038
12.9000	8920
12.9200	8939
12.9400	8578
12.9600	8613
12.9800	8404
13.0000	9086
13.0200	8606
13.0400	8175
13.0600	8910
13.0800	8892
13.1000	8740
13.1200	8395
13.1400	8524
13.1600	8409
13.1800	8867
13.2000	8755
13.2200	8434
13.2400	8965
13.2600	8882
13.2800	8838
13.3000	8376
13.3200	8539
13.3400	8326
13.3600	8842
13.3800	8559
13.4000	8409
13.4200	8866
13.4400	8870
13.4600	8662
13.4800	8546
13.5000	8670
13.5200	8447
13.5400	8801
13.5600	8750
13.5800	8617
13.6000	8902
13.6200	8825
13.6400	8680
13.6600	8453
13.6800	8797
13.7000	8305
13.7200	8944
13.7400	8780
13.7600	8536
13.7800	9036
13.8000	8851
13.8200	8774
13.8400	8501
13.8600	8843
13.8800	8356
13.9000	8692
13.9200	8960
13.9400	8684
13.9600	9101
13.9800	8806
14.0000	8743
14.0200	8542
14.0400	8723
14.0600	8278
14.0800	8703
14.1000	8863
14.1200	8514
14.1400	8990
14.1600	8669
14.1800	8518
14.2000	8227
14.2200	8817
14.2400	8267
14.2600	8650
14.2800	8893
14.3000	8641
14.3200	9022
14.3400	8905
14.3600	8405
14.3800	8341
14.4000	8734
14.4200	8458
14.4400	8554
14.4600	8874
14.4800	8605
14.5000	9096
14.5200	8784
14.5400	8641
14.5600	8537
14.5800	8886
14.6000	8595
14.6200	8652
14.6400	8951
14.6600	8745
14.6800	9055
14.7000	8728
14.7200	8541
14.7400	8463
14.7600	8845
14.7800	8531
14.8000	8555
14.8200	9031
14.8400	8804
14.8600	8949
14.8800	8700
14.9000	8545
14.9200	8508
14.9400	8880
14.9600	8437
14.9800	8589
15.0000	8966
15.0200	8855
15.0400	8882
15.0600	8546
15.0800	8548
15.1000	8344
15.1200	8786
15.1400	8677
