0.0000	333
0.0010	284
0.0020	274
0.0030	237
0.0040	233
0.0050	224
0.0060	191
0.0070	170
0.0080	171
0.0090	165
0.0100	160
0.0110	142
0.0120	133
0.0130	121
0.0140	134
0.0150	130
0.0160	117
0.0170	144
0.0180	125
0.0190	110
0.0200	501
0.0210	496
0.0220	478
0.0230	492
0.0240	488
0.0250	524
0.0260	495
0.0270	495
0.0280	529
0.0290	513
0.0300	521
0.0310	488
0.0320	515
0.0330	488
0.0340	519
0.0350	490
0.0360	494
0.0370	483
0.0380	506
0.0390	524
0.0400	321
0.0410	260
0.0420	248
0.0430	230
0.0440	228
0.0450	232
0.0460	206
0.0470	182
0.0480	184
0.0490	175
0.0500	145
0.0510	130
0.0520	136
0.0530	134
0.0540	128
0.0550	114
0.0560	142
0.0570	119
0.0580	123
0.0590	106
0.0600	491
0.0610	523
0.0620	486
0.0630	499
0.0640	475
0.0650	500
0.0660	478
0.0670	490
0.0680	512
0.0690	525
0.0700	503
0.0710	512
0.0720	484
0.0730	517
0.0740	503
0.0750	526
0.0760	539
0.0770	494
0.0780	484
0.0790	509
0.0800	305
0.0810	282
0.0820	292
0.0830	252
0.0840	216
0.0850	196
0.0860	206
0.0870	165
0.0880	159
0.0890	133
0.0900	135
0.0910	137
0.0920	119
0.0930	124
0.0940	127
0.0950	111
0.0960	134
0.0970	110
0.0980	112
0.0990	111
0.1000	503
0.1010	473
0.1020	543
0.1030	514
0.1040	483
0.1050	529
0.1060	492
0.1070	551
0.1080	479
0.1090	523
0.1100	476
0.1110	505
0.1120	513
0.1130	506
0.1140	524
0.1150	487
0.1160	490
0.1170	511
0.1180	522
0.1190	502
0.1200	294
0.1210	255
0.1220	253
0.1230	226
0.1240	217
0.1250	184
0.1260	213
0.1270	172
0.1280	164
0.1290	128
0.1300	116
0.1310	125
0.1320	118
0.1330	145
0.1340	132
0.1350	124
0.1360	123
0.1370	116
0.1380	124
0.1390	127
0.1400	475
0.1410	509
0.1420	453
0.1430	515
0.1440	478
0.1450	517
0.1460	497
0.1470	475
0.1480	529
0.1490	480
0.1500	528
0.1510	493
0.1520	494
0.1530	509
0.1540	508
0.1550	500
0.1560	509
0.1570	483
0.1580	491
0.1590	502
0.1600	278
0.1610	293
0.1620	241
0.1630	222
0.1640	236
0.1650	215
0.1660	175
0.1670	176
0.1680	164
0.1690	153
0.1700	147
0.1710	117
0.1720	158
0.1730	139
0.1740	141
0.1750	109
0.1760	124
0.1770	134
0.1780	103
0.1790	109
0.1800	508
