0.0000	8724
0.0020	8920
0.0040	8435
0.0060	8684
0.0080	8695
0.0100	8806
0.0120	8419
0.0140	8834
0.0160	8825
0.0180	9005
0.0200	8706
0.0220	9031
0.0240	8952
0.0260	9050
0.0280	8414
0.0300	9061
0.0320	8997
0.0340	9069
0.0360	8567
0.0380	8919
0.0400	8873
0.0420	8794
0.0440	8610
0.0460	8782
0.0480	8778
0.0500	8637
0.0520	8708
0.0540	8521
0.0560	8605
0.0580	8672
0.0600	8741
0.0620	8825
0.0640	8466
0.0660	8489
0.0680	8931
0.0700	8514
0.0720	8407
0.0740	8566
0.0760	9035
0.0780	8533
0.0800	8671
0.0820	8596
0.0840	9094
0.0860	8490
0.0880	8708
0.0900	8650
0.0920	9045
0.0940	8322
0.0960	8852
0.0980	8766
0.1000	8961
0.1020	8407
0.1040	8653
0.1060	8816
0.1080	9079
0.1100	8332
0.1120	8768
0.1140	8924
0.1160	8874
0.1180	8395
0.1200	8986
0.1220	9061
0.1240	9025
0.1260	8475
0.1280	8776
0.1300	8700
0.1320	8723
0.1340	8628
0.1360	8787
0.1380	8772
0.1400	8834
0.1420	8711
0.1440	8764
0.1460	8529
0.1480	8666
0.1500	8763
0.1520	8427
0.1540	8495
0.1560	8404
0.1580	8887
0.1600	8479
0.1620	8610
0.1640	8516
0.1660	9059
0.1680	8439
0.1700	8547
0.1720	8664
0.1740	9003
0.1760	8439
0.1780	8711
0.1800	8823
0.1820	9000
0.1840	8392
0.1860	8839
0.1880	8756
0.1900	8937
0.1920	8537
0.1940	8812
0.1960	8894
0.1980	8975
0.2000	8441
0.2020	9022
0.2040	8813
0.2060	9041
0.2080	8389
0.2100	8848
0.2120	8973
0.2140	8929
0.2160	8563
0.2180	8783
0.2200	8682
0.2220	8782
0.2240	8574
0.2260	8796
0.2280	8555
0.2300	8628
0.2320	8641
0.2340	8669
0.2360	8557
0.2380	8761
0.2400	8857
0.2420	8672
0.2440	8629
0.2460	8585
0.2480	8816
0.2500	8248
0.2520	8412
0.2540	8518
0.2560	8885
0.2580	8430
0.2600	8603
0.2620	8497
0.2640	9111
0.2660	8365
0.2680	8795
0.2700	8660
0.2720	9016
