0.0000		20804
0.0100		20848
0.0200		20875
0.0300		20894
0.0400		20866
0.0500		20866
0.0600		20885
0.0700		20935
0.0800		20844
0.0900		20773
0.1000		20683
0.1100		20704
0.1200		20744
0.1300		20849
0.1400		21035
0.1500		20867
0.1600		20693
0.1700		20820
0.1800		20864
0.1900		20993
0.2000		20729
0.2100		20930
0.2200		20616
0.2300		20844
0.2400		20990
0.2500		21049
0.2600		21057
0.2700		20942
0.2800		20835
0.2900		20726
0.3000		20984
0.3100		20536
0.3200		20816
0.3300		20898
0.3400		20760
0.3500		20778
0.3600		20726
0.3700		20849
0.3800		20848
0.3900		20824
0.4000		20819
0.4100		20854
0.4200		21024
0.4300		20965
0.4400		20690
0.4500		20822
0.4600		20768
0.4700		20818
0.4800		21012
0.4900		20898
0.5000		20706
0.5100		20900
0.5200		20945
0.5300		21222
0.5400		20744
0.5500		20769
0.5600		20690
0.5700		21131
0.5800		20917
0.5900		20683
0.6000		20853
0.6100		20872
0.6200		20825
0.6300		20934
0.6400		20788
0.6500		20682
0.6600		20960
0.6700		20718
0.6800		21071
0.6900		20872
0.7000		20921
0.7100		20779
0.7200		20835
0.7300		20792
0.7400		20905
0.7500		20667
0.7600		20789
0.7700		20779
0.7800		21064
0.7900		20859
0.8000		20930
0.8100		20706
0.8200		20955
0.8300		20821
0.8400		20956
0.8500		21122
0.8600		20767
0.8700		20965
0.8800		20929
0.8900		20539
0.9000		20952
0.9100		21160
0.9200		21228
0.9300		20919
0.9400		20949
0.9500		21023
0.9600		20856
0.9700		20873
0.9800		20960
0.9900		20787
1.0000		21001
1.0100		20711
1.0200		20777
1.0300		20738
1.0400		20810
1.0500		20831
1.0600		20864
1.0700		20893
1.0800		20813
1.0900		20876
1.1000		20682
1.1100		20804
1.1200		20982
1.1300		20776
1.1400		20557
1.1500		20824
1.1600		20927
1.1700		20676
1.1800		20818
1.1900		20779
1.2000		20819
1.2100		20800
1.2200		20835
1.2300		20908
1.2400		20969
1.2500		20841
1.2600		21091
1.2700		20858
1.2800		20826
1.2900		20684
1.3000		20593
1.3100		20654
1.3200		20712
1.3300		20834
1.3400		20691
1.3500		20662
1.3600		20490
1.3700		21010
1.3800		20855
1.3900		20646
1.4000		20758
1.4100		20743
1.4200		20719
1.4300		20763
1.4400		20955
1.4500		20905
1.4600		20900
1.4700		20862
1.4800		20616
1.4900		20961
1.5000		20726
1.5100		20807
1.5200		20810
1.5300		20643
1.5400		20772
1.5500		20924
1.5600		20782
1.5700		20762
1.5800		20669
1.5900		20775
1.6000		20808
1.6100		20884
1.6200		21005
1.6300		20802
1.6400		20784
1.6500		20846
1.6600		20903
1.6700		20591
1.6800		20989
1.6900		20761
1.7000		20887
1.7100		20644
1.7200		21066
1.7300		20758
1.7400		20760
1.7500		20719
1.7600		21071
1.7700		20815
1.7800		21096
1.7900		20863
1.8000		20931
1.8100		21074
1.8200		20803
1.8300		20733
1.8400		20900
1.8500		20922
1.8600		20519
1.8700		20721
1.8800		20833
1.8900		20742
1.9000		20553
1.9100		21134
1.9200		20826
1.9300		20697
1.9400		20963
1.9500		20839
1.9600		20674
1.9700		20599
1.9800		20922
1.9900		20943
2.0000		20860
2.0100		20719
2.0200		20776
2.0300		20674
2.0400		20917
2.0500		20838
2.0600		20954
2.0700		20830
2.0800		21010
2.0900		20993
2.1000		20645
2.1100		20794
2.1200		20723
2.1300		20647
2.1400		20713
2.1500		21019
2.1600		20850
2.1700		20702
2.1800		20955
2.1900		21016
2.2000		20817
2.2100		20593
2.2200		20706
2.2300		20748
2.2400		20599
2.2500		20787
2.2600		20573
2.2700		20781
2.2800		21017
2.2900		20941
2.3000		20994
2.3100		20729
2.3200		21150
2.3300		20730
2.3400		20880
2.3500		20796
2.3600		20651
2.3700		20772
2.3800		20465
2.3900		20879
2.4000		20825
2.4100		20679
2.4200		20651
2.4300		20715
2.4400		21063
2.4500		20767
2.4600		20711
2.4700		20836
2.4800		20916
2.4900		20714
2.5000		20855
2.5100		20828
2.5200		20720
2.5300		20934
2.5400		20707
2.5500		20795
2.5600		20712
2.5700		20775
2.5800		20681
2.5900		20750
2.6000		20790
2.6100		20697
2.6200		20680
2.6300		20813
2.6400		21133
2.6500		21067
2.6600		20847
2.6700		20770
2.6800		20863
2.6900		20919
2.7000		20737
2.7100		20854
2.7200		20955
2.7300		20849
2.7400		20686
2.7500		20942
2.7600		20832
2.7700		20630
2.7800		20928
2.7900		20836
2.8000		20893
2.8100		20784
2.8200		20715
2.8300		20680
2.8400		21093
2.8500		20727
2.8600		20751
2.8700		20984
2.8800		20901
2.8900		20569
2.9000		20796
2.9100		20736
2.9200		20791
2.9300		20855
2.9400		20879
2.9500		20927
2.9600		20968
2.9700		20935
2.9800		20962
2.9900		20750
3.0000		20831
3.0100		20963
3.0200		20799
3.0300		20755
3.0400		20901
3.0500		20794
3.0600		20941
3.0700		20971
3.0800		20795
3.0900		20683
3.1000		20798
3.1100		20892
3.1200		20948
3.1300		20688
3.1400		20775
3.1500		20683
3.1600		20758
3.1700		20904
3.1800		20703
3.1900		20546
3.2000		20665
3.2100		20724
3.2200		20911
3.2300		20928
3.2400		20793
3.2500		20712
3.2600		20593
3.2700		20913
3.2800		20826
3.2900		20813
3.3000		20772
3.3100		20885
3.3200		20963
3.3300		21030
3.3400		20733
3.3500		20978
3.3600		20792
3.3700		20946
3.3800		20696
3.3900		20634
3.4000		21143
3.4100		20765
3.4200		20722
3.4300		20977
3.4400		20877
3.4500		20860
3.4600		21015
3.4700		20624
3.4800		21095
3.4900		20801
3.5000		20673
3.5100		20916
3.5200		20722
3.5300		20866
3.5400		20845
3.5500		20691
3.5600		20877
3.5700		20572
3.5800		20885
3.5900		20750
3.6000		20917
3.6100		20688
3.6200		21039
3.6300		20803
3.6400		20993
3.6500		20725
3.6600		20803
3.6700		20931
3.6800		20852
3.6900		20871
3.7000		20591
3.7100		20960
3.7200		21105
3.7300		20805
3.7400		20738
3.7500		21029
3.7600		20516
3.7700		20776
3.7800		20824
3.7900		20757
3.8000		20680
3.8100		20598
3.8200		20986
3.8300		20951
3.8400		20827
3.8500		20753
3.8600		20827
3.8700		20608
3.8800		20951
3.8900		20577
3.9000		20902
3.9100		20862
3.9200		20804
3.9300		20658
3.9400		21234
3.9500		20923
3.9600		20774
3.9700		20721
3.9800		20674
3.9900		20557
4.0000		20606
4.0100		20796
4.0200		21049
4.0300		21157
4.0400		21077
4.0500		20776
4.0600		20762
4.0700		20702
4.0800		20608
4.0900		20967
4.1000		20668
4.1100		20737
4.1200		20746
4.1300		20849
4.1400		20699
4.1500		21054
4.1600		20831
4.1700		20779
4.1800		21097
4.1900		20755
4.2000		20937
4.2100		20844
4.2200		20607
4.2300		20580
4.2400		20895
4.2500		20794
4.2600		20912
4.2700		20578
4.2800		20728
4.2900		21012
4.3000		20931
4.3100		21070
4.3200		20751
4.3300		20850
4.3400		20839
4.3500		20685
4.3600		20781
4.3700		20864
4.3800		20793
4.3900		20577
4.4000		20918
4.4100		20604
4.4200		20919
4.4300		20720
4.4400		20788
4.4500		20914
4.4600		20776
4.4700		20914
4.4800		20544
4.4900		20768
4.5000		20438
4.5100		20696
4.5200		20620
4.5300		20763
4.5400		20777
4.5500		20777
4.5600		20805
4.5700		20565
4.5800		20730
4.5900		20905
4.6000		20940
4.6100		20816
4.6200		20950
4.6300		20847
4.6400		20856
4.6500		20996
4.6600		20810
4.6700		20885
4.6800		20710
4.6900		20786
4.7000		20738
4.7100		20892
4.7200		20700
4.7300		20892
4.7400		20987
4.7500		20875
4.7600		20800
4.7700		20664
4.7800		20850
4.7900		20902
4.8000		21063
4.8100		20810
4.8200		20757
4.8300		20892
4.8400		20476
4.8500		20882
4.8600		20748
4.8700		20739
4.8800		20676
4.8900		20827
4.9000		20968
4.9100		20570
4.9200		20840
4.9300		20644
4.9400		20847
4.9500		20935
4.9600		20725
4.9700		20649
4.9800		20801
4.9900		20777
5.0000		20778
5.0100		20817
5.0200		20850
5.0300		20642
5.0400		20897
5.0500		20990
5.0600		20879
5.0700		20882
5.0800		21123
5.0900		21041
5.1000		20931
5.1100		20983
5.1200		20645
5.1300		20954
5.1400		20622
5.1500		20843
5.1600		20662
5.1700		21079
5.1800		20936
5.1900		20937
5.2000		20558
5.2100		20785
5.2200		20834
5.2300		20767
5.2400		20673
5.2500		20733
5.2600		20772
5.2700		20729
5.2800		20776
5.2900		20734
5.3000		20853
5.3100		20895
5.3200		20663
5.3300		20771
5.3400		20574
5.3500		20727
5.3600		20817
5.3700		20987
5.3800		20773
5.3900		20706
5.4000		20658
5.4100		20681
5.4200		20784
5.4300		20817
5.4400		20741
5.4500		20947
5.4600		21030
5.4700		21099
5.4800		20936
5.4900		20828
5.5000		20670
5.5100		20961
5.5200		21011
5.5300		20719
5.5400		20808
5.5500		20885
5.5600		20833
5.5700		20613
5.5800		21017
5.5900		20733
5.6000		20693
5.6100		20616
5.6200		20971
5.6300		20742
5.6400		20996
5.6500		20968
5.6600		20991
5.6700		20653
5.6800		20682
5.6900		20956
5.7000		20927
5.7100		20792
5.7200		20608
5.7300		20711
5.7400		20797
5.7500		20911
5.7600		20835
5.7700		20689
5.7800		20618
5.7900		20852
5.8000		20832
5.8100		20620
5.8200		20698
5.8300		20617
5.8400		20789
5.8500		20561
5.8600		20712
5.8700		21068
5.8800		20915
5.8900		20904
5.9000		20573
5.9100		20931
5.9200		20812
5.9300		20894
5.9400		20920
5.9500		20886
5.9600		21042
5.9700		20412
5.9800		20834
5.9900		20737
6.0000		20570
6.0100		21130
6.0200		20903
6.0300		21156
6.0400		20909
6.0500		20644
6.0600		20944
6.0700		20821
6.0800		20879
6.0900		20687
6.1000		20601
6.1100		20887
6.1200		20733
6.1300		20782
6.1400		20794
6.1500		20873
6.1600		20523
6.1700		20592
6.1800		20925
6.1900		20718
6.2000		20979
6.2100		20824
6.2200		20859
6.2300		20817
6.2400		20757
6.2500		20948
6.2600		20693
6.2700		20837
6.2800		21005
6.2900		20727
6.3000		20885
6.3100		21009
6.3200		20832
6.3300		20756
6.3400		20915
6.3500		20896
6.3600		21026
6.3700		20712
6.3800		20808
6.3900		20935
6.4000		20724
6.4100		21008
6.4200		20802
6.4300		21044
6.4400		20951
6.4500		20804
6.4600		20845
6.4700		20659
6.4800		20757
6.4900		20824
6.5000		20571
6.5100		20778
6.5200		20772
6.5300		20912
6.5400		21091
6.5500		20672
6.5600		20486
6.5700		20680
6.5800		20796
6.5900		20658
6.6000		20979
6.6100		20860
6.6200		20746
6.6300		20862
6.6400		20668
6.6500		20710
6.6600		20931
6.6700		20604
6.6800		20844
6.6900		20795
6.7000		20792
6.7100		20699
6.7200		20898
6.7300		20878
6.7400		20963
6.7500		20698
6.7600		20837
6.7700		20832
6.7800		20951
6.7900		20731
6.8000		20593
6.8100		20561
6.8200		20643
6.8300		20571
6.8400		20829
6.8500		20845
6.8600		20836
6.8700		20823
6.8800		21050
6.8900		20946
6.9000		20587
6.9100		20940
6.9200		20946
6.9300		20883
6.9400		21013
6.9500		20510
6.9600		20676
6.9700		20630
6.9800		21025
6.9900		21067
7.0000		20796
7.0100		20705
7.0200		20798
7.0300		20870
7.0400		20593
7.0500		20735
7.0600		20686
7.0700		20784
7.0800		20698
7.0900		20781
7.1000		20979
7.1100		20714
7.1200		20915
7.1300		20721
7.1400		20662
7.1500		20802
7.1600		20952
7.1700		20775
7.1800		20681
7.1900		20980
7.2000		20898
7.2100		20871
7.2200		20973
7.2300		21032
7.2400		20780
7.2500		20737
7.2600		20718
7.2700		20818
7.2800		20694
7.2900		20734
7.3000		20893
7.3100		20590
7.3200		20791
7.3300		20821
7.3400		20914
7.3500		20652
7.3600		20735
7.3700		20842
7.3800		20853
7.3900		20985
7.4000		20837
7.4100		20645
7.4200		20605
7.4300		20765
7.4400		20723
7.4500		20721
7.4600		20775
7.4700		20695
7.4800		20862
7.4900		20992
7.5000		20926
7.5100		20915
7.5200		20724
7.5300		20716
7.5400		20546
7.5500		20713
7.5600		20905
7.5700		20855
7.5800		20771
7.5900		20612
7.6000		20568
7.6100		20758
7.6200		20746
7.6300		20827
7.6400		20636
7.6500		20953
7.6600		20975
7.6700		20931
7.6800		20638
7.6900		20733
7.7000		21043
7.7100		20761
7.7200		20776
7.7300		20648
7.7400		21051
7.7500		20489
7.7600		20599
7.7700		20829
7.7800		20811
7.7900		20737
7.8000		21001
7.8100		20697
7.8200		20597
7.8300		20762
7.8400		20707
7.8500		21056
7.8600		21220
7.8700		20840
7.8800		20759
7.8900		20929
7.9000		20754
7.9100		20953
7.9200		20761
7.9300		20654
7.9400		20800
7.9500		20826
7.9600		20715
7.9700		21005
7.9800		20584
7.9900		20637
8.0000		20686
8.0100		20724
8.0200		20684
8.0300		20998
8.0400		20954
8.0500		20672
8.0600		20876
8.0700		20816
8.0800		20664
8.0900		20702
8.1000		20893
8.1100		21005
8.1200		20743
8.1300		20681
8.1400		20754
8.1500		20671
8.1600		20822
8.1700		20858
8.1800		20883
8.1900		20826
8.2000		20904
8.2100		20553
8.2200		20574
8.2300		20671
8.2400		20711
8.2500		20963
8.2600		20768
8.2700		20725
8.2800		20801
8.2900		20861
8.3000		21058
8.3100		20582
8.3200		20833
8.3300		20612
8.3400		20768
8.3500		20643
8.3600		20843
8.3700		20828
8.3800		20613
8.3900		20797
8.4000		20897
8.4100		20677
8.4200		20741
8.4300		20729
8.4400		20676
8.4500		20793
8.4600		20965
8.4700		20738
8.4800		20616
8.4900		20763
8.5000		20781
8.5100		20808
8.5200		20768
8.5300		20812
8.5400		20548
8.5500		20742
8.5600		20736
8.5700		21098
8.5800		20983
8.5900		20541
8.6000		20752
8.6100		21112
8.6200		20969
8.6300		20870
8.6400		20800
8.6500		20806
8.6600		20977
8.6700		20830
8.6800		20920
8.6900		20728
8.7000		20812
8.7100		20840
8.7200		20892
8.7300		20835
8.7400		20719
8.7500		20964
8.7600		20835
8.7700		20764
8.7800		20561
8.7900		20942
8.8000		20866
8.8100		20799
8.8200		20848
8.8300		20806
8.8400		20771
8.8500		20700
8.8600		20878
8.8700		20804
8.8800		20640
8.8900		20737
8.9000		21080
8.9100		20750
8.9200		20827
8.9300		20789
8.9400		20729
8.9500		20814
8.9600		20734
8.9700		20995
8.9800		20620
8.9900		20757
9.0000		21065
9.0100		20888
9.0200		20764
9.0300		20897
9.0400		20846
9.0500		20639
9.0600		20523
9.0700		20921
9.0800		20847
9.0900		20545
9.1000		20668
9.1100		20768
9.1200		20710
9.1300		20964
9.1400		20671
9.1500		20662
9.1600		20846
9.1700		20891
9.1800		20755
9.1900		20838
9.2000		20860
9.2100		20693
9.2200		20795
9.2300		20388
9.2400		20737
9.2500		20664
