0.0000		41560
0.0200		41542
0.0400		41948
0.0600		41532
0.0800		41542
0.1000		41531
0.1200		41794
0.1400		42047
0.1600		41779
0.1800		41787
0.2000		41427
0.2200		41883
0.2400		41577
0.2600		41780
0.2800		41877
0.3000		41393
0.3200		41795
0.3400		41471
0.3600		41562
0.3800		41851
0.4000		41811
0.4200		41977
0.4400		41442
0.4600		41728
0.4800		41730
0.5000		41591
0.5200		41899
0.5400		41334
0.5600		41830
0.5800		41790
0.6000		41844
0.6200		41668
0.6400		41781
0.6600		41696
0.6800		41620
0.7000		41884
0.7200		41639
0.7400		41595
0.7600		41817
0.7800		41892
0.8000		41882
0.8200		42017
0.8400		41669
0.8600		41852
0.8800		41875
0.9000		41846
0.9200		41411
0.9400		41585
0.9600		41564
0.9800		41985
1.0000		41970
1.0200		41832
1.0400		41613
1.0600		41970
1.0800		41648
1.1000		41648
1.1200		41532
1.1400		41800
1.1600		42154
1.1800		41480
1.2000		41910
1.2200		41540
1.2400		41780
1.2600		41837
1.2800		41904
1.3000		41769
1.3200		41709
1.3400		41838
1.3600		41473
1.3800		41916
1.4000		41835
1.4200		41853
1.4400		41606
1.4600		41819
1.4800		41448
1.5000		41909
1.5200		41708
1.5400		41850
1.5600		42210
1.5800		41453
1.6000		41764
1.6200		41869
1.6400		41905
1.6600		41506
1.6800		42016
1.7000		42155
1.7200		41190
1.7400		42003
1.7600		41809
1.7800		41231
1.8000		41754
1.8200		41619
1.8400		41606
1.8600		41691
1.8800		42359
1.9000		41744
1.9200		41504
1.9400		41901
1.9600		42034
1.9800		41752
2.0000		42054
2.0200		41468
2.0400		41515
2.0600		41819
2.0800		41378
2.1000		41804
2.1200		41824
2.1400		41665
2.1600		41700
2.1800		41582
2.2000		41687
2.2200		41738
2.2400		41830
2.2600		41792
2.2800		41696
2.3000		41598
2.3200		41485
2.3400		41814
2.3600		41439
2.3800		41617
2.4000		41419
2.4200		41823
2.4400		41579
2.4600		41968
2.4800		41896
2.5000		41220
2.5200		41734
2.5400		41698
2.5600		42020
2.5800		41563
2.6000		42142
2.6200		41640
2.6400		41727
2.6600		41294
2.6800		41412
2.7000		41816
2.7200		41534
2.7400		41637
2.7600		41286
2.7800		41512
2.8000		41718
2.8200		41515
2.8400		41837
2.8600		41906
2.8800		41559
2.9000		41818
2.9200		41604
2.9400		41538
2.9600		41870
2.9800		41661
3.0000		41372
3.0200		41459
3.0400		41631
3.0600		41613
3.0800		41457
3.1000		41782
3.1200		41641
3.1400		41724
3.1600		41610
3.1800		41557
3.2000		41707
3.2200		41842
3.2400		41864
3.2600		41954
3.2800		41499
3.3000		41398
3.3200		41576
3.3400		41305
3.3600		42093
3.3800		42135
3.4000		41589
3.4200		41806
3.4400		41850
3.4600		41749
3.4800		41208
3.5000		41667
3.5200		41704
3.5400		41687
3.5600		41400
3.5800		41780
3.6000		41700
3.6200		41600
3.6400		41573
3.6600		41511
3.6800		41495
3.7000		41889
3.7200		41672
3.7400		41441
3.7600		41507
3.7800		41679
3.8000		41454
3.8200		41714
3.8400		41698
3.8600		41686
3.8800		41606
3.9000		41631
3.9200		41643
3.9400		41807
3.9600		41657
3.9800		41532
4.0000		41510
4.0200		41520
4.0400		41667
4.0600		41612
4.0800		41527
4.1000		41977
4.1200		41779
4.1400		41570
4.1600		41197
4.1800		41514
4.2000		41692
4.2200		41865
4.2400		41506
4.2600		41553
4.2800		41167
4.3000		41420
4.3200		41476
4.3400		41328
4.3600		41593
4.3800		41713
4.4000		41603
4.4200		41864
4.4400		41379
4.4600		41674
4.4800		41809
4.5000		41436
4.5200		41915
4.5400		41623
4.5600		41695
4.5800		41692
4.6000		41705
4.6200		41974
4.6400		41565
4.6600		41849
4.6800		41528
4.7000		41369
4.7200		41578
4.7400		41851
4.7600		41337
4.7800		41458
4.8000		41612
4.8200		41609
4.8400		41839
4.8600		41607
4.8800		41761
4.9000		41483
4.9200		41853
4.9400		41760
4.9600		41665
4.9800		41761
5.0000		41937
5.0200		41829
5.0400		41784
5.0600		41984
5.0800		41291
5.1000		41647
5.1200		41792
5.1400		41487
5.1600		41696
5.1800		41481
5.2000		41702
5.2200		41739
5.2400		41748
5.2600		41578
5.2800		41990
5.3000		41444
5.3200		41285
5.3400		41609
5.3600		41542
5.3800		42084
5.4000		41817
5.4200		41627
5.4400		41853
5.4600		41736
5.4800		41600
5.5000		41463
5.5200		41508
5.5400		41678
5.5600		41523
5.5800		41122
5.6000		41520
5.6200		41460
5.6400		42000
5.6600		41476
5.6800		41441
5.7000		41871
5.7200		41770
5.7400		41448
5.7600		41543
5.7800		41498
5.8000		41651
5.8200		41561
5.8400		41638
5.8600		41500
5.8800		41724
5.9000		42124
5.9200		41690
5.9400		41737
5.9600		41575
5.9800		41478
6.0000		41572
6.0200		41535
6.0400		41294
6.0600		41508
6.0800		41469
6.1000		42010
6.1200		41426
6.1400		41501
6.1600		41412
6.1800		41835
6.2000		41640
