0.0000	56226
0.0050	56267
0.0100	56197
0.0150	56730
0.0200	56295
0.0250	56055
0.0300	56266
0.0350	56440
0.0400	56301
0.0450	56046
0.0500	56174
0.0550	56500
0.0600	56027
0.0650	56250
0.0700	55849
0.0750	56192
0.0800	56061
0.0850	55818
0.0900	56346
0.0950	56355
0.1000	56538
0.1050	56551
0.1100	56380
0.1150	56371
0.1200	56416
0.1250	56439
0.1300	56261
0.1350	55882
0.1400	56296
0.1450	55839
0.1500	56387
0.1550	56568
0.1600	55927
0.1650	56059
0.1700	56236
0.1750	56357
0.1800	56419
0.1850	56326
0.1900	56338
0.1950	56481
0.2000	56238
0.2050	56303
0.2100	56324
0.2150	56102
0.2200	56234
0.2250	56867
0.2300	56264
0.2350	56204
0.2400	55955
0.2450	56090
0.2500	56242
0.2550	56289
0.2600	56091
0.2650	55753
0.2700	55796
0.2750	55793
0.2800	55933
0.2850	55905
0.2900	56141
0.2950	56177
0.3000	56293
0.3050	56253
0.3100	56164
0.3150	56409
0.3200	55981
0.3250	56257
0.3300	56239
0.3350	55943
0.3400	56219
0.3450	56207
0.3500	56015
0.3550	56564
0.3600	56188
0.3650	56160
0.3700	56148
0.3750	56251
0.3800	56766
0.3850	56022
0.3900	56194
0.3950	56222
0.4000	56313
0.4050	56316
0.4100	56793
0.4150	56166
0.4200	56305
0.4250	56242
0.4300	56292
0.4350	56381
0.4400	55948
0.4450	55896
0.4500	56241
0.4550	56282
0.4600	56229
0.4650	55980
0.4700	56243
0.4750	56285
0.4800	56193
0.4850	55951
0.4900	56328
0.4950	55907
